YEAR,MO,DY,T2M,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,LAT,LON
1982,5,5,12.96,7.69,14.6,-261.2,19.15,7.2,6.47,52,0.02,72.36,2.85,5.84,0.38,5.46,2.62,4.84,0.58,4.27,27.91,85.74
1982,5,6,13.37,8.71,15.16,-262.52,19.29,8.66,7.2,56.19,0,72.48,3.27,7.8,0.34,7.47,3.2,7.22,0.34,6.88,27.91,85.74
1982,5,7,12.89,7.03,14.75,-260.49,19.21,6.55,5.86,48.81,0,72.47,3.18,6.74,0.49,6.25,3.06,5.96,0.59,5.38,27.91,85.74
1982,5,8,13.51,6.64,15.06,-260.57,19.91,7.33,5.31,42.75,0,72.48,3.29,6.8,0.54,6.26,3.23,6.13,0.68,5.45,27.91,85.74
1982,5,9,13.44,7.25,15.54,-259.75,19.89,6.48,5.86,46.88,0,72.58,3.47,6.36,0.63,5.73,3.42,5.63,0.69,4.95,27.91,85.74
1982,5,10,12.32,6.65,14.51,-260.17,18.33,5.35,5.86,50.88,0.12,72.53,3.21,6.29,0.31,5.98,3.2,5.29,0.51,4.78,27.91,85.74
1982,5,11,12.43,7.28,14.84,-261.46,18.38,6.69,6.29,53.06,0.73,72.33,2.8,6.73,0.18,6.55,2.51,5.7,0.16,5.54,27.91,85.74
1982,5,12,12.87,7.45,14.74,-259.99,19.85,6.69,6.35,51.69,2.86,72.46,2.98,6.62,0.38,6.24,2.83,5.82,0.35,5.47,27.91,85.74
1982,5,13,11.47,7.08,13.48,-261.24,18.05,6.14,6.71,60.5,6.9,72.5,2.91,6.54,0.23,6.31,2.7,5.63,0.37,5.27,27.91,85.74
1982,5,14,11.2,7.43,12.6,-262.78,17.04,6.66,7.14,63.94,1.49,72.48,2.43,6.53,0.25,6.28,2.34,5.98,0.2,5.79,27.91,85.74
1982,5,15,10.31,5.83,11.25,-262.44,16.68,5.97,6.23,57.75,0.82,72.53,2.46,7.44,0.36,7.09,2.25,6.23,0.36,5.87,27.91,85.74
1982,5,16,10.4,4.51,12.12,-260.62,17.01,4.48,4.94,48.25,0.11,72.59,2.57,6.07,0.23,5.85,2.3,5.1,0.09,5.02,27.91,85.74
1982,5,17,9.77,2.18,11.35,-258.32,17,2.17,3.66,39.44,0.01,72.51,2.95,6.3,0.55,5.75,2.71,5.17,0.62,4.55,27.91,85.74
1982,5,18,10.44,3.3,11.8,-259.91,17.27,4.04,4.03,39.38,0,72.54,2.73,5.8,0.47,5.33,2.48,4.92,0.53,4.39,27.91,85.74
1982,5,19,10.99,4.45,12.66,-259.34,17.72,3.91,4.58,42.94,0,72.68,3.15,6.39,0.45,5.95,2.93,5.55,0.38,5.18,27.91,85.74
1982,5,20,12.2,5.5,13.56,-260.16,19.01,6.02,4.88,42.31,0,72.68,3,6.32,0.59,5.74,2.78,5.2,0.66,4.53,27.91,85.74
1982,5,21,12.1,6.38,13.9,-260.18,18.76,5.8,5.62,48.38,0,72.63,2.94,6.38,0.38,6.01,2.77,5.59,0.42,5.16,27.91,85.74
1982,5,22,12.01,6.06,13.82,-260.85,18.3,6,5.43,47.5,0.52,72.55,2.84,6.1,0.32,5.78,2.54,5.09,0.4,4.69,27.91,85.74
1982,5,23,12.04,5.62,14.04,-258.68,18.69,4.22,5.19,45.94,0.02,72.55,2.85,6.01,0.27,5.74,2.59,4.86,0.16,4.7,27.91,85.74
1982,5,24,12,7.3,12.98,-262.31,17.9,7.07,6.65,56.81,6.79,72.53,2.41,5.67,0.2,5.48,2.17,4.41,0.33,4.09,27.91,85.74
1982,5,25,13.94,8.17,15.08,-260.35,20.62,7.82,6.47,49.81,0,72.58,2.66,6.36,0.3,6.06,2.27,4.89,0.42,4.47,27.91,85.74
1982,5,26,14.7,8.86,16.15,-261.66,20.95,9.46,6.65,48.12,0,72.6,2.7,6,0.45,5.55,2.41,4.96,0.45,4.51,27.91,85.74
1982,5,27,14.62,8.94,16.06,-260.55,21.15,8.55,6.77,49.25,0,72.4,2.98,6.7,0.53,6.16,2.8,5.75,0.6,5.15,27.91,85.74
1982,5,28,14.6,9.33,16.4,-261.35,20.77,8.98,7.2,51.75,0.33,72.19,3.38,7.05,0.94,6.11,3.3,6.15,0.99,5.16,27.91,85.74
1982,5,29,14.41,9.8,16.08,-263.68,19.59,10.12,7.87,56.56,3.88,72.18,3.01,6.36,0.59,5.77,2.88,5.27,0.86,4.41,27.91,85.74
1982,5,30,14.44,8.56,16.19,-260.98,20.66,8.48,6.53,48.38,0.01,72.2,2.97,7.08,0.56,6.51,2.7,5.77,0.64,5.13,27.91,85.74
